Player_Name,Team,Position,Age,Season,FIFA_Rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Injury_Month,Injury_Year,avg_rating_before,avg_rating_after,rating_change,team_gd_before,team_gd_missed,performance_drop_index
Christian Eriksen,Brentford,Central Midfielder,30,2021/22,81,Fitness,2022-01-31,2022-02-25,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Man City,-2.0,draw,Crystal Palace,0.0,lose,Arsenal,-1.0,lose,Newcastle,-2.0,5.4,win,Norwich City,2.0,5.2,win,Burnley,2.0,7.3,January,2022.0,,5.966666666666668,,,-1.0,
Mathias Jensen,Brentford,Central Midfielder,26,2021/22,77,Leg injury,2021-07-07,2021-08-31,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Arsenal,2.0,draw,Crystal Palace,0.0,N.A.,N.A.,,draw,Aston Villa,0.0,6.2,lose,Brighton,-1.0,6.1,N.A.,N.A.,,,July,2021.0,,6.15,,,1.0,
Josh Dasilva,Brentford,Central Midfielder,23,2023/24,73,Hamstring injury,2023-08-19,2024-01-04,win,Fulham,3.0,6.1,N.A.,N.A.,,,N.A.,N.A.,,,draw,Crystal Palace,0.0,draw,Bournemouth,0.0,lose,Newcastle,-1.0,win,Nottm Forest,1.0,6.1,lose,Tottenham,-1.0,6.0,N.A.,N.A.,,,August,2023.0,6.1,6.05,-0.04999999999999982,3.0,-0.3333333333333333,3.3333333333333335
Josh Dasilva,Brentford,Central Midfielder,23,2023/24,73,Ankle injury,2023-12-06,2024-03-30,win,Fulham,3.0,6.1,N.A.,N.A.,,,N.A.,N.A.,,,lose,Brighton,-1.0,lose,Sheffield,-1.0,lose,Aston Villa,-1.0,win,Nottm Forest,1.0,6.1,lose,Tottenham,-1.0,6.0,N.A.,N.A.,,,December,2023.0,6.1,6.05,-0.04999999999999982,3.0,-1.0,4.0
Josh Dasilva,Brentford,Central Midfielder,23,2023/24,73,Knee surgery,2024-02-05,2025-03-15,win,Nottm Forest,1.0,6.1,lose,Tottenham,-1.0,6.0,N.A.,N.A.,,,lose,Man City,-2.0,win,Wolves,2.0,lose,Liverpool,-3.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2024.0,6.05,,,0.0,-1.0,1.0
Frank Onyeka,Brentford,Central Midfielder,24,2021/22,73,Ankle injury,2022-03-25,2022-05-16,lose,Man City,-2.0,6.0,win,Norwich City,2.0,6.2,win,Burnley,2.0,6.1,win,Chelsea,3.0,win,West Ham,2.0,win,Watford,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,March,2022.0,6.099999999999999,,,0.6666666666666666,2.0,-1.3333333333333335
Frank Onyeka,Brentford,Central Midfielder,25,2022/23,73,Thigh problems,2023-03-25,2023-04-09,lose,Everton,-1.0,5.6,win,Southampton,2.0,5.6,N.A.,N.A.,,,draw,Brighton,0.0,lose,Man United,-1.0,lose,Newcastle,-1.0,draw,Aston Villa,0.0,5.7,win,Chelsea,2.0,6.0,win,Nottm Forest,1.0,6.8,March,2023.0,5.6,6.166666666666667,0.5666666666666673,0.5,-0.6666666666666666,1.1666666666666665
Shandon Baptiste,Brentford,Central Midfielder,24,2023/24,70,Shoulder injury,2023-08-25,2023-11-11,draw,Tottenham,0.0,5.6,N.A.,N.A.,,,N.A.,N.A.,,,win,Fulham,3.0,draw,Crystal Palace,0.0,draw,Bournemouth,0.0,lose,Arsenal,-1.0,6.0,win,Luton Town,2.0,6.2,lose,Brighton,-1.0,0.0,August,2023.0,5.6,4.066666666666666,-1.5333333333333332,0.0,1.0,-1.0
Samman Ghoddos,Brentford,Attacking Midfielder,28,2021/22,71,Coronavirus,2022-03-19,2022-03-26,lose,Man City,-1.0,5.8,draw,Crystal Palace,0.0,5.6,lose,Arsenal,-1.0,5.4,lose,Leicester,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Watford,1.0,5.0,draw,Tottenham,0.0,6.8,N.A.,N.A.,,,March,2022.0,5.599999999999999,5.9,0.3000000000000016,-0.6666666666666666,-1.0,0.33333333333333337
Bryan Mbeumo,Brentford,Right winger,22,2023/24,80,Ankle injury,2023-12-07,2024-03-12,lose,Arsenal,-1.0,6.0,win,Luton Town,2.0,8.2,lose,Brighton,-1.0,5.4,lose,Sheffield,-1.0,lose,Aston Villa,-1.0,lose,Wolves,-3.0,lose,Burnley,-1.0,7.0,draw,Man United,0.0,6.0,draw,Brighton,0.0,5.4,December,2023.0,6.533333333333334,6.133333333333333,-0.40000000000000124,0.0,-1.6666666666666667,1.6666666666666667
Sergi Canos,Brentford,Right winger,25,2022/23,72,Hamstring injury,2022-08-01,2022-09-05,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,draw,Leicester,0.0,win,Man United,2.0,lose,Fulham,-1.0,win,Brighton,2.0,5.6,lose,Aston Villa,-4.0,5.2,draw,Wolves,0.0,5.6,August,2022.0,,5.466666666666666,,,0.3333333333333333,
Yoane Wissa,Brentford,Center Forward,25,2023/24,79,Ankle injury,2024-09-14,2024-11-30,lose,Liverpool,-2.0,5.9,win,Southampton,2.0,6.0,lose,Man City,-1.0,5.7,lose,Tottenham,-2.0,draw,West Ham,0.0,win,Wolves,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,September,2024.0,5.866666666666667,,,-0.3333333333333333,0.0,-0.3333333333333333
Ben Mee,Brentford,Center Back,33,2023/24,79,Muscle injury,2023-09-26,2023-10-20,draw,Bournemouth,0.0,6.1,lose,Newcastle,-1.0,5.6,N.A.,N.A.,,,lose,Everton,-2.0,draw,Nottm Forest,0.0,lose,Man United,-1.0,win,West Ham,1.0,6.1,lose,Liverpool,-3.0,5.2,lose,Arsenal,-1.0,6.8,September,2023.0,5.85,6.033333333333334,0.18333333333333446,-0.5,-1.0,0.5
Ben Mee,Brentford,Center Back,33,2023/24,79,Ankle injury,2024-02-26,2024-06-30,lose,Liverpool,-3.0,5.2,lose,Man City,-1.0,5.8,lose,West Ham,-2.0,5.6,draw,Chelsea,0.0,lose,Arsenal,-1.0,lose,Burnley,-1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2024.0,5.533333333333334,,,-2.0,-0.6666666666666666,-1.3333333333333335
Aaron Hickey,Brentford,Right Back,21,2022/23,76,Ankle injury,2022-10-10,2022-12-31,lose,Arsenal,-3.0,6.8,draw,Bournemouth,0.0,6.5,lose,Newcastle,-4.0,6.1,win,Brighton,2.0,draw,Chelsea,0.0,lose,Aston Villa,-4.0,win,Southampton,3.0,6.2,draw,Crystal Palace,0.0,7.3,win,Fulham,1.0,5.5,October,2022.0,6.466666666666666,6.333333333333333,-0.13333333333333286,-2.3333333333333335,-0.6666666666666666,-1.666666666666667
Aaron Hickey,Brentford,Right Back,22,2023/24,76,Hamstring injury,2023-11-02,2025-04-02,draw,Nottm Forest,0.0,5.7,lose,Man United,-1.0,5.1,win,Chelsea,2.0,5.6,win,West Ham,1.0,lose,Liverpool,-3.0,lose,Arsenal,-1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,November,2023.0,5.466666666666666,,,0.3333333333333333,-1.0,1.3333333333333333
Kevin Schade,Brentford,Left winger,21,2023/24,72,Adductor injury,2023-09-23,2024-04-10,draw,Crystal Palace,0.0,6.0,draw,Bournemouth,0.0,6.0,lose,Newcastle,-1.0,5.8,lose,Everton,-2.0,draw,Nottm Forest,0.0,lose,Man United,-1.0,win,Sheffield,2.0,6.1,win,Luton Town,5.0,7.1,lose,Everton,-1.0,6.0,September,2023.0,5.933333333333334,6.3999999999999995,0.4666666666666659,-0.3333333333333333,-1.0,0.6666666666666667
Mikkel Damsgaard,Brentford,Left winger,22,2023/24,73,Knee surgery,2023-09-29,2023-12-05,draw,Tottenham,0.0,6.1,win,Fulham,3.0,6.0,N.A.,N.A.,,,draw,Crystal Palace,0.0,draw,Bournemouth,0.0,lose,Newcastle,-1.0,lose,Brighton,-1.0,5.8,lose,Sheffield,-1.0,5.7,lose,Aston Villa,-1.0,6.7,September,2023.0,6.05,6.066666666666666,0.016666666666666607,1.5,-0.3333333333333333,1.8333333333333333
Mikkel Damsgaard,Brentford,Left winger,22,2023/24,73,Adductor pain,2023-08-26,2023-09-27,draw,Tottenham,0.0,6.1,win,Fulham,3.0,6.0,N.A.,N.A.,,,draw,Nottm Forest,0.0,lose,Man United,-1.0,win,Burnley,3.0,lose,Brighton,-1.0,5.8,lose,Sheffield,-1.0,5.7,lose,Aston Villa,-1.0,6.7,August,2023.0,6.05,6.066666666666666,0.016666666666666607,1.5,0.6666666666666666,0.8333333333333334
Keane Lewis-Potter,Brentford,Left winger,22,2022/23,73,Knee injury,2023-03-05,2023-05-02,win,Liverpool,2.0,5.1,win,Bournemouth,2.0,5.4,draw,Crystal Palace,0.0,5.1,win,Fulham,1.0,lose,Everton,-1.0,win,Southampton,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,March,2023.0,5.2,,,1.3333333333333333,0.6666666666666666,0.6666666666666666
Keane Lewis-Potter,Brentford,Left winger,22,2022/23,73,Fitness,2022-10-11,2022-10-31,draw,Everton,0.0,6.6,draw,Crystal Palace,0.0,5.1,win,Leeds,3.0,5.2,lose,Aston Villa,-4.0,N.A.,N.A.,,N.A.,N.A.,,draw,Wolves,0.0,5.2,draw,Nottm Forest,0.0,5.6,win,Liverpool,2.0,5.1,October,2022.0,5.633333333333333,5.3,-0.33333333333333304,1.0,-4.0,5.0
Keane Lewis-Potter,Brentford,Left winger,22,2022/23,73,Ligament injury,2022-09-05,2022-10-10,draw,Everton,0.0,6.6,draw,Crystal Palace,0.0,5.1,win,Leeds,3.0,5.2,lose,Arsenal,-3.0,draw,Bournemouth,0.0,lose,Newcastle,-4.0,draw,Wolves,0.0,5.2,draw,Nottm Forest,0.0,5.6,win,Liverpool,2.0,5.1,September,2022.0,5.633333333333333,5.3,-0.33333333333333304,1.0,-2.3333333333333335,3.3333333333333335
Mark Flekken,Brentford,Goalkeeper,31,2023/24,79,cold,2023-10-03,2023-10-19,lose,Newcastle,-1.0,5.7,lose,Everton,-2.0,6.0,draw,Nottm Forest,0.0,6.3,lose,Man United,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Burnley,3.0,6.4,win,Chelsea,2.0,6.6,win,West Ham,1.0,5.8,October,2023.0,6.0,6.266666666666667,0.2666666666666666,-1.0,-1.0,0.0
Nathan Collins,Brentford,Center Back,23,2023/24,75,Injury to the ankle,2023-11-18,2023-12-15,win,Chelsea,2.0,7.5,win,West Ham,1.0,7.8,lose,Liverpool,-3.0,6.7,lose,Arsenal,-1.0,win,Luton Town,2.0,lose,Brighton,-1.0,lose,Aston Villa,-1.0,7.0,lose,Wolves,-3.0,3.9,lose,Crystal Palace,-2.0,6.4,November,2023.0,7.333333333333333,5.766666666666667,-1.5666666666666664,0.0,0.0,0.0
Nathan Collins,Brentford,Center Back,23,2023/24,75,unknown injury,2024-05-17,2024-06-26,lose,Everton,-1.0,6.7,draw,Fulham,0.0,7.2,win,Bournemouth,1.0,6.2,lose,Newcastle,-2.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2024.0,6.7,,,0.0,-2.0,2.0
Richarlison,Tottenham,Center Forward,27,2021/22,81,Calf injury,,,lose,Arsenal,-2.0,5.8,win,Brighton,1.0,5.9,win,Everton,2.0,5.7,lose,Man United,-2.0,N.A.,N.A.,,N.A.,N.A.,,win,Leeds,1.0,7.4,N.A.,N.A.,,,N.A.,N.A.,,,,,5.8,7.4,1.6000000000000005,0.3333333333333333,-2.0,2.3333333333333335
Richarlison,Tottenham,Center Forward,28,2022/23,81,Hamstring injury,,,win,Leeds,1.0,7.4,N.A.,N.A.,,,N.A.,N.A.,,,draw,Brentford,0.0,lose,Aston Villa,-2.0,win,Crystal Palace,4.0,lose,Arsenal,-2.0,7.0,lose,Man City,-2.0,6.0,win,Fulham,1.0,7.3,,,7.4,6.766666666666667,-0.6333333333333337,1.0,0.6666666666666666,0.33333333333333337
Richarlison,Tottenham,Center Forward,28,2022/23,81,Groin Surgery,,,win,Fulham,2.0,6.7,win,Crystal Palace,1.0,6.2,lose,Chelsea,-3.0,6.3,lose,Wolves,-1.0,lose,Aston Villa,-1.0,N.A.,N.A.,,draw,Man City,0.0,8.0,lose,West Ham,-1.0,8.3,win,Newcastle,3.0,8.8,,,6.3999999999999995,8.366666666666667,1.9666666666666677,0.0,-1.0,1.0
Sergio Reguilon,Tottenham,Left Back,24,2020/21,82,Ankle sprain,,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Southampton,-3.0,N.A.,N.A.,,N.A.,N.A.,,draw,Newcastle,0.0,6.3,win,Man United,5.0,6.3,draw,West Ham,0.0,6.8,,,,6.466666666666666,,,-3.0,
Sergio Reguilon,Tottenham,Left Back,24,2020/21,82,Muscle injury,,,win,Leeds,3.0,8.0,draw,Fulham,0.0,8.0,win,Sheffield,2.0,6.1,lose,Liverpool,-2.0,lose,Brighton,-1.0,lose,Chelsea,-1.0,lose,West Ham,-1.0,5.6,win,Burnley,4.0,6.9,win,Crystal Palace,3.0,7.1,,,7.366666666666667,6.533333333333334,-0.833333333333333,1.6666666666666667,-1.3333333333333333,3.0
Sergio Reguilon,Tottenham,Left Back,25,2021/22,80,Coronavirus,,,win,Watford,1.0,6.7,win,Leicester,1.0,7.1,lose,Southampton,-1.0,7.1,win,Man City,1.0,N.A.,N.A.,,N.A.,N.A.,,lose,Burnley,-1.0,7.6,win,Leeds,4.0,7.8,win,Everton,5.0,7.8,,,6.966666666666666,7.733333333333333,0.7666666666666675,0.3333333333333333,1.0,-0.6666666666666667
Sergio Reguilon,Tottenham,Left Back,25,2021/22,80,Groin Surgery,,,win,Aston Villa,4.0,6.0,lose,Brighton,-1.0,6.0,win,West Ham,2.0,6.4,win,Leicester,2.0,draw,Liverpool,0.0,win,Arsenal,3.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,,,6.133333333333333,,,1.6666666666666667,1.6666666666666667,0.0
Ben Davies,Tottenham,Center Back,27,2019/20,79,Groin Surgery,,,win,Bournemouth,5.0,6.4,win,Wolves,-2.0,6.0,lose,Man United,-1.0,6.2,win,Watford,1.0,win,Newcastle,1.0,win,Leicester,2.0,lose,Chelsea,-2.0,6.9,lose,Southampton,-1.0,6.8,lose,Liverpool,-1.0,6.8,,,6.2,6.833333333333333,0.6333333333333329,0.6666666666666666,1.3333333333333333,-0.6666666666666666
Ben Davies,Tottenham,Center Back,27,2019/20,79,Ankle sprain,,,draw,Everton,0.0,5.8,draw,Sheffield,0.0,5.8,win,West Ham,1.0,5.9,win,Bournemouth,1.0,lose,Man United,-1.0,win,Burnley,5.0,win,Aston Villa,1.0,7.0,lose,Chelsea,-1.0,5.6,lose,Wolves,-1.0,6.7,,,5.833333333333333,6.433333333333334,0.6000000000000005,0.3333333333333333,1.6666666666666667,-1.3333333333333335
Ben Davies,Tottenham,Center Back,28,2020/21,79,Shin injury,,,lose,Man City,-3.0,7.2,win,Fulham,1.0,6.9,win,Aston Villa,2.0,6.8,draw,Newcastle,0.0,lose,Man United,-2.0,draw,Everton,0.0,lose,Crystal Palace,-3.0,6.9,lose,Man United,-3.0,6.8,draw,Everton,0.0,7.2,,,6.966666666666668,6.966666666666666,-1.7763568394002505e-15,0.0,-0.6666666666666666,0.6666666666666666
Ben Davies,Tottenham,Center Back,30,2022/23,76,Shin injury,,,win,Wolves,1.0,7.0,win,Nottm Forest,2.0,7.1,draw,West Ham,0.0,7.1,win,Leicester,4.0,lose,Arsenal,-2.0,N.A.,N.A.,,win,Brighton,1.0,6.2,win,Everton,2.0,6.2,lose,Man United,-2.0,6.4,,,7.066666666666666,6.266666666666667,-0.7999999999999998,1.0,1.0,0.0
Heungmin Son,Tottenham,Left winger,28,2019/20,87,Broken arm,,,win,Norwich City,1.0,7.1,win,Man City,2.0,7.4,win,Aston Villa,1.0,9.0,lose,Chelsea,-1.0,lose,Wolves,-2.0,draw,Burnley,0.0,draw,Man United,0.0,7.1,win,West Ham,2.0,7.0,lose,Sheffield,-2.0,7.0,,,7.833333333333333,7.033333333333334,-0.7999999999999989,1.3333333333333333,-1.0,2.333333333333333
Heungmin Son,Tottenham,Left winger,29,2020/21,89,Hamstring injury,,,win,Fulham,1.0,6.8,win,Crystal Palace,4.0,7.3,lose,Arsenal,-1.0,5.3,win,Aston Villa,2.0,N.A.,N.A.,,N.A.,N.A.,,draw,Newcastle,0.0,6.3,lose,Man United,-2.0,7.7,draw,Everton,0.0,6.0,,,6.466666666666666,6.666666666666667,0.20000000000000107,1.3333333333333333,2.0,-0.6666666666666667
Heungmin Son,Tottenham,Left winger,30,2021/22,89,Calf injury,,,win,Man City,1.0,7.0,win,Wolves,1.0,6.1,win,Watford,1.0,5.8,lose,Crystal Palace,-3.0,N.A.,N.A.,,N.A.,N.A.,,lose,Chelsea,-3.0,6.3,lose,Arsenal,-2.0,7.2,win,Aston Villa,1.0,7.2,,,6.3,6.8999999999999995,0.5999999999999996,1.0,-3.0,4.0
Heungmin Son,Tottenham,Left winger,30,2021/22,89,Hamstring injury,,,win,Crystal Palace,3.0,7.7,draw,Southampton,0.0,7.7,win,Watford,1.0,6.7,win,Leicester,1.0,lose,Chelsea,2.0,N.A.,N.A.,,lose,Southampton,-1.0,7.3,lose,Wolves,-2.0,6.8,win,Man City,1.0,8.1,,,7.366666666666667,7.3999999999999995,0.03333333333333233,1.3333333333333333,1.5,-0.16666666666666674
Heungmin Son,Tottenham,Left winger,31,2022/23,88,Facial fracture,,,lose,Man United,-2.0,5.9,lose,Newcastle,-1.0,6.0,win,Bournemouth,1.0,7.0,lose,Liverpool,-1.0,win,Leeds,1.0,N.A.,N.A.,,draw,Brentford,0.0,5.9,lose,Aston Villa,-2.0,7.5,win,Crystal Palace,4.0,7.6,,,6.3,7.0,0.7000000000000002,-0.6666666666666666,0.0,-0.6666666666666666
Oliver Skipp,Tottenham,Defensive Midfielder,19,2019/20,67,Hip injury,,,draw,Sheffield,0.0,7.3,win,West Ham,1.0,6.8,win,Bournemouth,1.0,6.9,draw,Everton,0.0,win,Aston Villa,1.0,draw,Man City,0.0,win,Burnley,5.0,6.8,N.A.,N.A.,,,N.A.,N.A.,,,,,7.0,6.8,-0.20000000000000018,0.6666666666666666,0.3333333333333333,0.3333333333333333
Oliver Skipp,Tottenham,Defensive Midfielder,22,2021/22,77,Inflammation bone,,,win,Watford,1.0,7.2,win,Leicester,1.0,6.8,lose,Chelsea,-2.0,6.7,win,Southampton,-1.0,lose,Wolves,-2.0,lose,Man City,1.0,lose,Arsenal,-2.0,6.5,win,Brighton,1.0,7.5,win,Everton,-2.0,7.8,,,6.8999999999999995,7.266666666666667,0.36666666666666714,0.0,-0.6666666666666666,0.6666666666666666
Oliver Skipp,Tottenham,Defensive Midfielder,22,2022/23,77,Foot injury,,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Southampton,3.0,draw,Chelsea,0.0,win,Wolves,1.0,lose,Arsenal,-2.0,6.7,win,Brighton,1.0,7.4,win,Everton,-2.0,6.9,,,,7.0,,,1.3333333333333333,
Harry winks,Tottenham,Defensive Midfielder,24,2020/21,80,Ankle sprain,,,win,West Ham,1.0,6.5,win,Bournemouth,1.0,6.5,lose,Man United,-1.0,6.4,win,Burnley,5.0,N.A.,N.A.,,N.A.,N.A.,,win,Wolves,1.0,6.5,win,Brighton,1.0,6.7,lose,Liverpool,-1.0,6.6,,,6.466666666666666,6.599999999999999,0.13333333333333286,0.3333333333333333,5.0,-4.666666666666667
Harry winks,Tottenham,Defensive Midfielder,23,2019/20,78,Knock,,,win,Southampton,3.0,6.2,draw,Newcastle,0.0,7.6,draw,West Ham,0.0,5.9,win,Man City,2.0,N.A.,N.A.,,N.A.,N.A.,,lose,Leicester,-2.0,5.9,draw,Wolves,0.0,6.2,win,Leeds,3.0,7.1,,,6.566666666666667,6.400000000000001,-0.16666666666666607,1.0,2.0,-1.0
Moussa Sissoko,Tottenham,Central Midfielder,30,2019/20,81,Knee Surgery,,,lose,Chelsea,-2.0,6.2,win,Brighton,1.0,6.9,lose,Southampton,-1.0,6.2,lose,Liverpool,-1.0,draw,Watford,0.0,win,Norwich City,1.0,draw,Man United,0.0,6.8,win,West Ham,2.0,6.8,lose,Sheffield,-2.0,6.9,,,6.433333333333334,6.833333333333333,0.39999999999999947,-0.6666666666666666,0.0,-0.6666666666666666
Lucas Moura,Tottenham,Right winger,29,2021/22,81,Ankle sprain,,,win,Wolves,1.0,6.7,win,Watford,1.0,6.8,lose,Crystal Palace,-3.0,8.3,lose,Chelsea,-3.0,N.A.,N.A.,,N.A.,N.A.,,lose,Arsenal,-2.0,6.2,win,Aston Villa,1.0,6.8,win,Newcastle,1.0,6.7,,,7.266666666666667,6.566666666666666,-0.7000000000000002,-0.3333333333333333,-3.0,2.6666666666666665
Lucas Moura,Tottenham,Right winger,30,2021/22,81,Dead leg,,,lose,Wolves,-2.0,6.8,win,Man City,1.0,6.9,lose,Burnley,-1.0,5.6,win,Leeds,4.0,N.A.,N.A.,,N.A.,N.A.,,lose,Man United,-2.0,7.3,win,Brighton,1.0,7.0,win,West Ham,1.0,7.4,,,6.433333333333333,7.233333333333334,0.8000000000000016,-0.6666666666666666,4.0,-4.666666666666667
Lucas Moura,Tottenham,Right winger,30,2022/23,77,Calf injury,,,win,Norwich City,3.0,7.4,draw,Southampton,0.0,7.5,win,Chelsea,1.0,7.8,draw,West Ham,0.0,win,Fulham,1.0,win,Leicester,4.0,win,Everton,2.0,7.8,lose,Man United,-2.0,7.3,lose,Newcastle,-1.0,6.9,,,7.566666666666666,7.333333333333333,-0.2333333333333334,1.3333333333333333,1.6666666666666667,-0.3333333333333335
Dele Alli,Tottenham,Attacking Midfielder,23,2019/20,86,Hamstring injury,,,lose,West Ham,-1.0,6.5,lose,Bournemouth,-1.0,6.9,draw,Everton,0.0,6.2,win,Aston Villa,2.0,draw,Man City,0.0,lose,Newcastle,-1.0,draw,Arsenal,0.0,5.8,draw,Watford,0.0,7.2,lose,Liverpool,-1.0,5.8,,,6.533333333333334,6.266666666666667,-0.2666666666666675,-0.6666666666666666,0.3333333333333333,-1.0
Dele Alli,Tottenham,Attacking Midfielder,24,2019/20,83,Muscle injury,,,draw,Burnley,0.0,6.9,win,West Ham,2.0,5.9,lose,Sheffield,-2.0,5.8,win,Everton,1.0,draw,Bournemouth,0.0,win,Arsenal,1.0,draw,Crystal Palace,0.0,6.1,lose,Everton,-1.0,6.1,win,Man United,5.0,6.5,,,6.2,6.233333333333333,0.033333333333333215,0.0,0.6666666666666666,-0.6666666666666666
Dele Alli,Tottenham,Attacking Midfielder,25,2020/21,80,Tendon irritation,,,win,Man United,5.0,7.5,draw,Crystal Palace,0.0,7.8,lose,Liverpool,-1.0,5.6,lose,Liverpool,-2.0,lose,Brighton,-1.0,lose,Chelsea,-1.0,lose,Man City,-3.0,6.4,lose,West Ham,-1.0,6.9,win,Burnley,4.0,6.7,,,6.966666666666666,6.666666666666667,-0.29999999999999893,1.3333333333333333,-1.3333333333333333,2.6666666666666665
Harry Kane,Tottenham,Center Forward,26,2019/20,89,Ill,,,lose,Brighton,-3.0,5.5,draw,Watford,0.0,5.9,lose,Liverpool,-1.0,6.8,draw,Everton,0.0,N.A.,N.A.,,N.A.,N.A.,,draw,Sheffield,0.0,5.8,win,West Ham,1.0,7.5,win,Bournemouth,1.0,6.6,,,6.066666666666666,6.633333333333333,0.5666666666666664,-1.3333333333333333,0.0,-1.3333333333333333
Harry Kane,Tottenham,Center Forward,27,2019/20,89,Torn thigh muscle,,,win,Brighton,1.0,7.6,draw,Norwich City,0.0,6.9,lose,Southampton,-1.0,6.7,lose,Liverpool,-1.0,draw,Watford,0.0,win,Norwich City,1.0,draw,Man United,0.0,7.2,win,West Ham,2.0,7.4,lose,Sheffield,-2.0,7.5,,,7.066666666666666,7.366666666666667,0.3000000000000007,0.0,0.0,0.0
Harry Kane,Tottenham,Center Forward,27,2019/20,89,Fitness,,,win,Brighton,1.0,6.9,draw,Norwich City,0.0,6.5,lose,Southampton,-1.0,7.6,lose,Liverpool,-1.0,draw,Watford,0.0,win,Norwich City,1.0,draw,Man United,0.0,6.5,win,West Ham,2.0,7.9,lose,Sheffield,-2.0,6.6,,,7.0,7.0,0.0,0.0,0.0,0.0
Harry Kane,Tottenham,Center Forward,28,2020/21,89,Ankle sprain,,,draw,Fulham,0.0,7.2,win,Sheffield,-2.0,8.3,lose,Liverpool,-2.0,5.3,lose,Brighton,-1.0,lose,Chelsea,-1.0,N.A.,N.A.,,win,West Brom,2.0,7.2,lose,Man City,-3.0,6.2,lose,West Ham,-1.0,6.0,,,6.933333333333334,6.466666666666666,-0.4666666666666677,-1.3333333333333333,-1.0,-0.33333333333333326
Harry Kane,Tottenham,Center Forward,28,2020/21,89,Ankle sprain,,,draw,Newcastle,0.0,7.3,lose,Man United,-2.0,7.2,draw,Everton,0.0,6.6,win,Southampton,1.0,N.A.,N.A.,,N.A.,N.A.,,win,Sheffield,4.0,7.4,lose,Leeds,-2.0,6.7,win,Wolves,2.0,6.9,,,7.033333333333334,7.0,-0.0333333333333341,-0.6666666666666666,1.0,-1.6666666666666665
Hugo Lloris,Tottenham,Goalkeeper,32,2019/20,88,Elbow injury,,,win,Crystal Palace,4.0,8.4,win,Southampton,1.0,6.6,lose,Brighton,3.0,6.3,draw,Watford,0.0,lose,Liverpool,-1.0,draw,Everton,0.0,win,Norwich City,1.0,6.1,win,Man City,2.0,8.8,win,Aston Villa,1.0,6.3,,,7.1000000000000005,7.066666666666666,-0.0333333333333341,2.6666666666666665,-0.3333333333333333,3.0
Hugo Lloris,Tottenham,Goalkeeper,33,2019/20,88,Groin Strain,,,win,Norwich City,1.0,6.9,win,Man City,2.0,7.4,lose,Chelsea,-1.0,6.3,lose,Wolves,-1.0,N.A.,N.A.,,N.A.,N.A.,,draw,Burnley,0.0,6.8,draw,Man United,0.0,6.5,win,West Ham,2.0,6.8,,,6.866666666666667,6.7,-0.16666666666666696,0.6666666666666666,-1.0,1.6666666666666665
Hugo Lloris,Tottenham,Goalkeeper,36,2022/23,84,Knee injury,,,lose,Man City,-1.0,7.5,win,Fulham,1.0,6.5,win,Man City,1.0,6.4,lose,Leicester,-3.0,win,West Ham,2.0,win,Chelsea,2.0,draw,Everton,0.0,6.7,win,Brighton,1.0,7.1,lose,Bournemouth,-1.0,7.3,,,6.8,7.033333333333334,0.23333333333333428,0.3333333333333333,0.3333333333333333,0.0
